id,assignee,priority_date,symbol,company
US-2023144153-A1,nChain Holdings Limited,05/07/2016,US,Nchain Holdings Ltd
US-2023082444-A1,Nchain Licensing Ag,20/06/2017,US,Nchain Licensing Ag
US-2022284012-A1,Nchain Licensing Ag,30/06/2017,US,Nchain Licensing Ag
WO-2018203121-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",05/05/2017,WO,Ibm
WO-2018172839-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",19/03/2017,WO,Ibm
WO-2019219631-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",15/05/2018,WO,Ibm
US-2020351083-A1,nChain Holdings Limited,29/08/2017,US,Nchain Holdings Ltd
WO-2018108685-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",14/12/2016,WO,Ibm
WO-2018172836-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",19/03/2017,WO,Ibm
WO-2019228843-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",30/05/2018,WO,Ibm
WO-2019121656-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",20/12/2017,WO,Ibm
US-2022350579-A1,nChain Holdings Limited,07/07/2017,US,Nchain Holdings Ltd
WO-2019076624-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",20/10/2017,WO,Ibm
WO-2020002009-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",28/06/2018,WO,Ibm
US-11416832-B2,nChain Holdings Limited,18/07/2017,US,Nchain Holdings Ltd
US-2023070668-A1,nChain Holdings Limited,18/07/2017,US,Nchain Holdings Ltd
US-2018165660-A1,"Wal-Mart Stores, Inc.",14/12/2016,US,
EP-3725031-A1,Nchain Holdings Limited,15/12/2017,EP,Nchain Holdings Ltd
US-11463260-B2,nChain Holdings Limited,05/07/2016,US,Nchain Holdings Ltd
CO-2018011415-A2,Black Gold Coin Inc,28/03/2016,CO,Black Gold Coin Inc
EC-SP18079192-A,Black Gold Coin Inc,28/03/2016,EC,Black Gold Coin Inc
EP-3635608-A1,Nchain Holdings Limited,07/06/2017,EP,Nchain Holdings Ltd
EP-3635607-A1,Nchain Holdings Limited,07/06/2017,EP,Nchain Holdings Ltd
CL-2018002724-A1,Black Gold Coin Inc,28/03/2016,CL,Black Gold Coin Inc
EP-3639468-A1,Nchain Holdings Limited,14/06/2017,EP,Nchain Holdings Ltd
CN-111801910-A,"Blockchain Holdings Co., Ltd.",15/12/2017,CN,
EP-3610436-A1,Nchain Holdings Limited,11/04/2017,EP,Nchain Holdings Ltd
EP-3610437-A1,Nchain Holdings Limited,11/04/2017,EP,Nchain Holdings Ltd
EP-3607516-A1,Nchain Holdings Limited,07/04/2017,EP,Nchain Holdings Ltd
EP-3631720-A1,Nchain Holdings Limited,26/05/2017,EP,Nchain Holdings Ltd
EP-3631721-A1,Nchain Holdings Limited,26/05/2017,EP,Nchain Holdings Ltd
EP-3631719-A1,Nchain Holdings Limited,26/05/2017,EP,Nchain Holdings Ltd
EP-3888299-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888295-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888293-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888296-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888294-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888298-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888297-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3888300-A1,Nchain Holdings Limited,27/11/2018,EP,Nchain Holdings Ltd
EP-3707852-A1,Nchain Holdings Limited,09/11/2017,EP,Nchain Holdings Ltd
EP-3707871-A1,Nchain Holdings Limited,09/11/2017,EP,Nchain Holdings Ltd
US-2020412542-A1,nChain Holdings Limited,08/03/2018,US,Nchain Holdings Ltd
CN-110692071-A,"Blockchain Holdings Co., Ltd.",26/05/2017,CN,
EP-3635606-A1,Nchain Holdings Limited,09/06/2017,EP,Nchain Holdings Ltd
US-2022398579-A1,Nchain Licensing Ag,21/12/2016,US,Nchain Licensing Ag
CN-110771094-A,"Blockchain Holdings Co., Ltd.",19/06/2017,CN,
EP-3643000-A1,Nchain Holdings Limited,19/06/2017,EP,Nchain Holdings Ltd
CN-110603559-A,"Blockchain Holdings Co., Ltd.",08/05/2017,CN,
WO-2018172966-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",23/03/2017,WO,Ibm
US-11238450-B2,Nchain Licensing Ag,21/12/2016,US,Nchain Licensing Ag
US-11087322-B2,Nchain Licensing Ag,21/12/2016,US,Nchain Licensing Ag
US-11669836-B2,Nchain Licensing Ag,21/12/2016,US,Nchain Licensing Ag
EP-3533175-A1,Nchain Holdings Limited,25/10/2016,EP,Nchain Holdings Ltd
EP-3533174-A1,Nchain Holdings Limited,25/10/2016,EP,Nchain Holdings Ltd
EP-3631725-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
EP-3631728-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
EP-3631726-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
EP-3631724-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
EP-3631723-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
EP-3631727-A1,Nchain Holdings Limited,22/05/2017,EP,Nchain Holdings Ltd
US-2022337399-A1,Nchain Licensing Ag,26/06/2017,US,Nchain Licensing Ag
EP-3639467-A1,Nchain Holdings Limited,13/06/2017,EP,Nchain Holdings Ltd
CN-103415867-B,Apple,09/03/2011,CN,Apple Inc
CN-109863719-A,"Blockchain Holdings Co., Ltd.",25/10/2016,CN,
CN-110663054-A,"Blockchain Holdings Co., Ltd.",22/05/2017,CN,
CN-110663053-A,"Blockchain Holdings Co., Ltd.",22/05/2017,CN,
EP-3491616-A1,Nchain Holdings Limited,29/07/2016,EP,Nchain Holdings Ltd
US-8935217-B2,Apple Inc.,08/09/2009,US,Apple Inc
EP-3610368-A1,Nchain Holdings Limited,10/04/2017,EP,Nchain Holdings Ltd
EP-3491599-A1,Nchain Holdings Limited,29/07/2016,EP,Nchain Holdings Ltd
EP-3491600-A1,Nchain Holdings Limited,29/07/2016,EP,Nchain Holdings Ltd
EP-3491598-A1,Nchain Holdings Limited,29/07/2016,EP,Nchain Holdings Ltd
EP-3449449-A1,Nchain Holdings Limited,29/04/2016,EP,Nchain Holdings Ltd
EP-3449446-A1,Nchain Holdings Limited,29/04/2016,EP,Nchain Holdings Ltd
EP-3676778-A1,Nchain Holdings Limited,29/08/2017,EP,Nchain Holdings Ltd
CN-111052165-A,"Blockchain Holdings Co., Ltd.",29/08/2017,CN,
EP-3676780-A1,Nchain Holdings Limited,29/08/2017,EP,Nchain Holdings Ltd
EP-3669315-A1,Nchain Holdings Limited,15/08/2017,EP,Nchain Holdings Ltd
EP-3669314-A1,Nchain Holdings Limited,15/08/2017,EP,Nchain Holdings Ltd
EP-3443530-A1,Nchain Holdings Limited,11/04/2016,EP,Nchain Holdings Ltd
US-2020295919-A1,nChain Holdings Limited,02/11/2017,US,Nchain Holdings Ltd
US-2020295942-A1,nChain Holdings Limited,02/11/2017,US,Nchain Holdings Ltd
US-2020295936-A1,nChain Holdings Limited,02/11/2017,US,Nchain Holdings Ltd
EP-3449450-A1,Nchain Holdings Limited,29/04/2016,EP,Nchain Holdings Ltd
EP-3449452-A1,Nchain Holdings Limited,29/04/2016,EP,Nchain Holdings Ltd
EP-3449451-A1,Nchain Holdings Limited,29/04/2016,EP,Nchain Holdings Ltd
EP-3433814-A1,Nchain Holdings Limited,24/03/2016,EP,Nchain Holdings Ltd
CN-110546604-A,"Blockchain Holdings Co., Ltd.",10/04/2017,CN,
CN-109478223-A,"Blockchain Holdings Co., Ltd.",29/07/2016,CN,
EP-3532924-A1,Nchain Holdings Limited,28/10/2016,EP,Nchain Holdings Ltd
EP-3420507-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
EP-3420513-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
EP-3420668-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
EP-3724806-A1,Nchain Holdings Limited,13/12/2017,EP,Nchain Holdings Ltd
CR-20180514-A,Black Gold Coin Inc,28/03/2016,CR,Black Gold Coin Inc
US-2022209948-A1,International Business Machines Corporation,09/10/2018,US,Ibm
EP-3850569-A1,Nchain Holdings Limited,22/09/2017,EP,Nchain Holdings Ltd
EP-3685331-A1,Nchain Holdings Limited,22/09/2017,EP,Nchain Holdings Ltd
DE-202017006897-U1,"Black Gold Coin, Inc.",26/10/2016,DE,Black Gold Coin Inc
EP-3625745-A1,Nchain Holdings Limited,15/05/2017,EP,Nchain Holdings Ltd
CN-109314642-A,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
US-11307835-B2,nChain Holdings Limited,07/07/2017,US,Nchain Holdings Ltd
US-11416226-B2,Nchain Licensing Ag,07/07/2017,US,Nchain Licensing Ag
CN-110651291-A,"Blockchain Holdings Co., Ltd.",15/05/2017,CN,
EP-3420508-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
US-2023246811-A1,Nchain Licensing Ag,07/07/2017,US,Nchain Licensing Ag
US-2023057419-A1,Nchain Licensing Ag,07/07/2017,US,Nchain Licensing Ag
EP-3725029-A1,Nchain Holdings Limited,15/12/2017,EP,Nchain Holdings Ltd
EP-3794767-A1,Nchain Holdings Limited,14/05/2018,EP,Nchain Holdings Ltd
EP-3794768-A1,Nchain Holdings Limited,14/05/2018,EP,Nchain Holdings Ltd
EP-3794766-A1,Nchain Holdings Limited,14/05/2018,EP,Nchain Holdings Ltd
EP-3794765-A1,Nchain Holdings Limited,14/05/2018,EP,Nchain Holdings Ltd
US-2020126070-A1,nChain Holdings Limited,18/04/2017,US,Nchain Holdings Ltd
US-2019303853-A1,"Walmart Apollo, Llc",29/03/2018,US,Walmart Apollo
WO-2019152545-A1,"Walmart Apollo, Llc",31/01/2018,WO,Walmart Apollo
WO-2019152547-A1,"Walmart Apollo, Llc",31/01/2018,WO,Walmart Apollo
US-11297041-B2,Nchain Licensing Ag,15/12/2017,US,Nchain Licensing Ag
EP-3639469-A1,Nchain Holdings Limited,14/06/2017,EP,Nchain Holdings Ltd
NZ-744540-A,Black Gold Coin Inc,28/03/2016,NZ,Black Gold Coin Inc
EE-201800028-A,"Black Gold Coin, Inc",28/03/2016,EE,Black Gold Coin Inc
CU-20180116-A7,Black Gold Coin Inc,28/03/2016,CU,Black Gold Coin Inc
US-2021124731-A1,nChain Holdings Limited,11/04/2017,US,Nchain Holdings Ltd
WO-2019020616-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",26/07/2017,WO,Ibm
EP-3669313-A1,Nchain Holdings Limited,15/08/2017,EP,Nchain Holdings Ltd
CN-110771088-A,"Blockchain Holdings Co., Ltd.",14/06/2017,CN,
EP-3622463-A1,Nchain Holdings Limited,08/05/2017,EP,Nchain Holdings Ltd
WO-2019097322-A1,"International Business Machines Corporation, Ibm United Kingdom Limited, Ibm (China) Investment Company Limited",17/11/2017,WO,Ibm
EP-3707623-A1,Nchain Holdings Limited,09/11/2017,EP,Nchain Holdings Ltd
EP-3619884-A1,Nchain Holdings Limited,05/05/2017,EP,Nchain Holdings Ltd
EP-3907931-A1,Nchain Holdings Limited,29/07/2016,EP,Nchain Holdings Ltd
US-2019164138-A1,nChain Holdings Limited,29/07/2016,US,Nchain Holdings Ltd
US-2022294769-A1,Nchain Licensing Ag,15/12/2017,US,Nchain Licensing Ag
US-2022253835-A1,Nchain Licensing Ag,31/01/2017,US,Nchain Licensing Ag
US-2022245626-A1,Nchain Licensing Ag,31/01/2017,US,Nchain Licensing Ag
CN-110537355-A,"Blockchain Holdings Co., Ltd.",18/04/2017,CN,
US-11257070-B2,Nchain Licensing Ag,31/01/2017,US,Nchain Licensing Ag
EP-3676988-A1,Nchain Holdings Limited,29/08/2017,EP,Nchain Holdings Ltd
US-2021149878-A1,nChain Holdings Limited,30/06/2017,US,Nchain Holdings Ltd
US-9830642-B2,Apple Inc.,09/03/2011,US,Apple Inc
EP-4117228-A1,nChain Licensing AG,29/08/2017,EP,Nchain Licensing Ag
CN-112119610-A,"Blockchain Holdings Co., Ltd.",14/05/2018,CN,
EP-3659086-A1,Nchain Holdings Limited,24/07/2017,EP,Nchain Holdings Ltd
WO-2019162056-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",26/02/2018,WO,Ibm
CN-112119611-A,"Blockchain Holdings Co., Ltd.",14/05/2018,CN,
US-2021226795-A1,nChain Holdings Limited,09/11/2017,US,Nchain Holdings Ltd
WO-2019224026-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",23/05/2018,WO,Ibm
EP-3420518-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
EP-3420515-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
EP-3420514-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
WO-2018080574-A1,"Black Gold Coin, Inc.",26/10/2016,WO,Black Gold Coin Inc
AU-2017350176-A1,"Black Gold Coin, Inc.",26/10/2016,AU,Black Gold Coin Inc
EP-3532968-A1,"Black Gold Coin, Inc.",26/10/2016,EP,Black Gold Coin Inc
CA-3045326-A1,"Black Gold Coin, Inc., Marcus Andrade",26/10/2016,CA,Black Gold Coin Inc
CN-109155035-A,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
CN-109074579-A,"Blockchain Holdings Co., Ltd.",23/02/2016,CN,
MX-2019004945-A,Black Gold Coin Inc,26/10/2016,MX,Black Gold Coin Inc
MA-43326-A1,Black Gold Coin Inc,28/03/2016,MA,Black Gold Coin Inc
MA-43326-B1,Black Gold Coin Inc,28/03/2016,MA,Black Gold Coin Inc
WO-2019002004-A1,"International Business Machines Corporation, Ibm United Kingdom Limited",26/06/2017,WO,Ibm
US-2013086519-A1,Jorge S. Fin,29/09/2011,US,
US-2020074458-A1,International Business Machines Corporation,30/08/2018,US,Ibm
US-2021160309-A1,nChain Holdings Limited,30/06/2017,US,Nchain Holdings Ltd
US-2020162550-A1,nChain Holdings Limited,20/06/2017,US,Nchain Holdings Ltd
WO-2019125576-A1,Apple Inc.,18/12/2017,WO,Apple Inc
HR-P20181711-A2,"Black Gold Coin, Inc.",28/03/2016,HR,Black Gold Coin Inc
CN-112055864-A,"Blockchain Holdings Co., Ltd.",27/04/2018,CN,
EP-3610435-A1,Nchain Holdings Limited,11/04/2017,EP,Nchain Holdings Ltd
EP-3707856-A1,Nchain Holdings Limited,09/11/2017,EP,Nchain Holdings Ltd
WO-2018187410-A1,"Walmart Apollo, Llc",07/04/2017,WO,Walmart Apollo
US-11263622-B2,Nchain Licensing Ag,31/01/2017,US,Nchain Licensing Ag
CN-110945548-A,"Blockchain Holdings Co., Ltd.",24/07/2017,CN,
WO-2019226986-A1,"Walmart Apollo, Llc",24/05/2018,WO,Walmart Apollo
EP-3420517-A1,Nchain Holdings Limited,23/02/2016,EP,Nchain Holdings Ltd
CN-110915188-B,"Blockchain Holdings Co., Ltd.",30/06/2017,CN,
JP-2022153643-A,"Nchain Holdings Limited, NCHAIN ??€?OLDINGS LTD",15/05/2017,JP,Nchain Holdings Ltd
US-2019377904-A1,International Business Machines Corporation,06/06/2018,US,Ibm
US-2019356471-A1,International Business Machines Corporation,17/05/2018,US,Ibm
US-2018337770-A1,International Business Machines Corporation,18/05/2017,US,Ibm
EP-3791353-A1,International Business Machines Corporation,15/05/2018,EP,Ibm
US-2018323974-A1,International Business Machines Corporation,03/05/2017,US,Ibm
US-2020106621-A1,International Business Machines Corporation,13/02/2017,US,Ibm
US-2020145192-A1,International Business Machines Corporation,06/11/2018,US,Ibm
EP-3125489-A1,BRITISH TELECOMMUNICATIONS public limited company,31/07/2015,EP,British Telecomm
WO-2019226986-A8,"Walmart Apollo, Llc",24/05/2018,WO,Walmart Apollo
CN-110636492-A,International Business Machinery Company,22/06/2018,CN,
US-2020349261-A1,International Business Machines Corporation,03/05/2019,US,Ibm
CN-112106336-A,International Business Machinery Company,06/06/2018,CN,
US-2020327100-A1,International Business Machines Corporation,09/04/2019,US,Ibm
US-2020052880-A1,International Business Machines Corporation,08/08/2018,US,Ibm
WO-2019116248-A1,nChain Holdings Limited,15/12/2017,WO,Nchain Holdings Ltd
JP-2021507565-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",15/12/2017,JP,Nchain Holdings Ltd
KR-20200096790-A,Enchain Holdings Limited,15/12/2017,KR,Nchain Holdings Ltd
US-2020004846-A1,International Business Machines Corporation,28/06/2018,US,Ibm
CN-110675144-A,International Business Machinery Company,03/07/2018,CN,
PH-12018502269-A1,Nchain Holdings Ltd,29/04/2016,PH,Nchain Holdings Ltd
WO-2018224954-A1,nChain Holdings Limited,07/06/2017,WO,Nchain Holdings Ltd
JP-2020522786-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",07/06/2017,JP,Nchain Holdings Ltd
JP-2020522919-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",07/06/2017,JP,Nchain Holdings Ltd
WO-2018224955-A1,nChain Holdings Limited,07/06/2017,WO,Nchain Holdings Ltd
JP-2020523839-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",14/06/2017,JP,Nchain Holdings Ltd
WO-2018229631-A1,nChain Holdings Limited,14/06/2017,WO,Nchain Holdings Ltd
US-10979452-B2,International Business Machines Corporation,21/09/2018,US,Ibm
TW-201928743-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",15/12/2017,TW,
PH-12018501743-A1,Nchain Holdings Ltd,23/02/2016,PH,Nchain Holdings Ltd
CN-111868689-A,International Business Machinery Company,27/03/2018,CN,
JP-2020517134-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",11/04/2017,JP,Nchain Holdings Ltd
WO-2018189658-A1,nChain Holdings Limited,11/04/2017,WO,Nchain Holdings Ltd
WO-2018189657-A1,nChain Holdings Limited,11/04/2017,WO,Nchain Holdings Ltd
JP-2020517135-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",11/04/2017,JP,Nchain Holdings Ltd
PH-12018501741-A1,Nchain Holdings Ltd,23/02/2016,PH,Nchain Holdings Ltd
CN-112005236-A,International Business Machinery Company,24/04/2018,CN,
US-10896149-B2,International Business Machines Corporation,29/07/2018,US,Ibm
WO-2018185724-A1,nChain Holdings Limited,07/04/2017,WO,Nchain Holdings Ltd
KR-20190138645-A,Enchain Holdings Limited,07/04/2017,KR,Nchain Holdings Ltd
JP-2020516164-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",07/04/2017,JP,Nchain Holdings Ltd
US-10803135-B2,Apple Inc.,11/09/2018,US,Apple Inc
JP-2020522049-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",26/05/2017,JP,Nchain Holdings Ltd
KR-20200013679-A,Enchain Holdings Limited,26/05/2017,KR,Nchain Holdings Ltd
WO-2018215947-A1,nChain Holdings Limited,26/05/2017,WO,Nchain Holdings Ltd
WO-2018215949-A1,nChain Holdings Limited,26/05/2017,WO,Nchain Holdings Ltd
KR-20200013680-A,Enchain Holdings Limited,26/05/2017,KR,Nchain Holdings Ltd
JP-2020522051-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",26/05/2017,JP,Nchain Holdings Ltd
JP-2020522053-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",26/05/2017,JP,Nchain Holdings Ltd
WO-2018215951-A1,nChain Holdings Limited,26/05/2017,WO,Nchain Holdings Ltd
KR-20200016238-A,Enchain Holdings Limited,26/05/2017,KR,Nchain Holdings Ltd
CN-110741373-A,"Blockchain Holdings Co., Ltd.",07/06/2017,CN,
CN-110741372-A,"Blockchain Holdings Co., Ltd.",07/06/2017,CN,
PH-12018501744-A1,Nchain Holdings Ltd,23/02/2016,PH,Nchain Holdings Ltd
JP-2023109981-A,Nuchan Licenseing Age,15/12/2017,JP,
CN-110754061-A,"Blockchain Holdings Co., Ltd.",14/06/2017,CN,
JP-2020524425-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",19/06/2017,JP,Nchain Holdings Ltd
WO-2020110025-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
JP-2022509104-A,Nuchan Holdings Limited,27/11/2018,JP,
KR-20210092802-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
TW-202029717-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",27/11/2018,TW,
TW-202029694-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",27/11/2018,TW,
TW-202030668-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",27/11/2018,TW,
TW-202030669-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",27/11/2018,TW,
KR-20210096178-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
KR-20210095915-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
JP-2022509957-A,Nuchan Holdings Limited,27/11/2018,JP,
JP-2022509105-A,Nuchan Holdings Limited,27/11/2018,JP,
WO-2020109908-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
WO-2020109909-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
KR-20210094606-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
KR-20210096176-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
JP-2022509788-A,Nuchan Holdings Limited,27/11/2018,JP,
WO-2020109910-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
KR-20210096179-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
JP-2022507797-A,Nuchan Holdings Limited,27/11/2018,JP,
WO-2020109912-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
KR-20210092817-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
KR-20210092825-A,Enchain Holdings Limited,27/11/2018,KR,Nchain Holdings Ltd
JP-2022507796-A,Nuchan Holdings Limited,27/11/2018,JP,
JP-2022507784-A,Nuchan Holdings Limited,27/11/2018,JP,
WO-2020109907-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
WO-2020109911-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
WO-2020109913-A1,nChain Holdings Limited,27/11/2018,WO,Nchain Holdings Ltd
JP-2022508138-A,Nuchan Holdings Limited,27/11/2018,JP,
CN-110574059-A,"Blockchain Holdings Co., Ltd.",11/04/2017,CN,
CN-110546664-A,"Blockchain Holdings Co., Ltd.",11/04/2017,CN,
KR-20200086284-A,Enchain Holdings Limited,09/11/2017,KR,Nchain Holdings Ltd
JP-2021502634-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",09/11/2017,JP,Nchain Holdings Ltd
KR-20200080265-A,Enchain Holdings Limited,09/11/2017,KR,Nchain Holdings Ltd
WO-2019092545-A1,nChain Holdings Limited,09/11/2017,WO,Nchain Holdings Ltd
WO-2019092544-A1,nChain Holdings Limited,09/11/2017,WO,Nchain Holdings Ltd
JP-2021502745-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",09/11/2017,JP,Nchain Holdings Ltd
KR-20200086282-A,Enchain Holdings Limited,09/11/2017,KR,Nchain Holdings Ltd
US-10560268-B2,International Business Machines Corporation,13/02/2017,US,Ibm
CN-110520881-A,"Blockchain Holdings Co., Ltd.",07/04/2017,CN,
SG-11201908511P-A,Nchain Holdings Ltd,07/04/2017,SG,Nchain Holdings Ltd
US-2020112445-A1,International Business Machines Corporation,08/10/2018,US,Ibm
DE-112017005040-T5,International Business Machines Corporation,14/12/2016,DE,Ibm
US-2019155513-A1,International Business Machines Corporation,20/11/2017,US,Ibm
TW-201901575-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",26/05/2017,TW,
CN-111247546-A,"Blockchain Holdings Co., Ltd.",26/05/2017,CN,
CN-111247547-A,"Blockchain Holdings Co., Ltd.",26/05/2017,CN,
JP-2020522927-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",09/06/2017,JP,Nchain Holdings Ltd
WO-2018224943-A1,nChain Holdings Limited,09/06/2017,WO,Nchain Holdings Ltd
WO-2018234922-A1,nChain Holdings Limited,19/06/2017,WO,Nchain Holdings Ltd
TW-201905791-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",19/06/2017,TW,
DE-112017007510-T5,International Business Machines Corporation,05/05/2017,DE,Ibm
TW-201923648-A,"Antida and Babuda Merchant Blockchain Holdings Co., Ltd.",09/11/2017,TW,
CN-111345005-A,"Blockchain Holdings Co., Ltd.",09/11/2017,CN,
US-2022188296-A1,Nchain Licensing Ag,30/06/2017,US,Nchain Licensing Ag
US-2019378418-A1,International Business Machines Corporation,06/06/2018,US,Ibm
US-2020213099-A1,nChain Holdings Limited,15/08/2017,US,Nchain Holdings Ltd
CN-110832826-B,"Blockchain Holdings Co., Ltd.",30/06/2017,CN,
CN-110720102-A,"Blockchain Holdings Co., Ltd.",09/06/2017,CN,
WO-2018078519-A1,nChain Holdings Limited,25/10/2016,WO,Nchain Holdings Ltd
WO-2018078520-A1,nChain Holdings Limited,25/10/2016,WO,Nchain Holdings Ltd
JP-2020503579-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",25/10/2016,JP,Nchain Holdings Ltd
JP-2019536134-A,"Nchain Holdings Limited NCHAIN, Nchain Holdings Limited",25/10/2016,JP,Nchain Holdings Ltd
KR-20200011949-A,Enchain Holdings Limited,22/05/2017,KR,Nchain Holdings Ltd
WO-2018215871-A1,nChain Holdings Limited,22/05/2017,WO,Nchain Holdings Ltd
JP-2020521370-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",22/05/2017,JP,Nchain Holdings Ltd
WO-2018215875-A1,nChain Holdings Limited,22/05/2017,WO,Nchain Holdings Ltd
WO-2018215872-A1,nChain Holdings Limited,22/05/2017,WO,Nchain Holdings Ltd
KR-20200010289-A,Enchain Holdings Limited,22/05/2017,KR,Nchain Holdings Ltd
WO-2018215876-A1,nChain Holdings Limited,22/05/2017,WO,Nchain Holdings Ltd
JP-2020525880-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",22/05/2017,JP,Nchain Holdings Ltd
JP-2020522046-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",22/05/2017,JP,Nchain Holdings Ltd
KR-20200011435-A,Enchain Holdings Limited,22/05/2017,KR,Nchain Holdings Ltd
WO-2018215873-A1,nChain Holdings Limited,22/05/2017,WO,Nchain Holdings Ltd
JP-2020522047-A,"Nchain Holdings Limited NCHAIN ??€?OLDINGS Limited, Nuchan Holdings Limited",22/05/2017,JP,Nchain Holdings Ltd
