id,assignee,priority_date,symbol,company
JP-2021511557-A,"Alibaba Group Holding Limited ALIBABA GROUP HOLDING Limited, Alibaba Group Holding Limited",17/05/2018,JP,Alibaba Group Holding Limited
EP-3669280-A2,Alibaba Group Holding Limited,11/07/2019,EP,Alibaba Group Holding Limited
EP-3531668-A1,Alibaba Group Holding Limited,21/03/2017,EP,Alibaba Group Holding Limited
CN-109584063-B,"Alibaba Group Holding Co., Ltd.",25/10/2018,CN,
CA-3083819-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
EP-3701671-A1,Alibaba Group Holding Limited,03/04/2018,EP,Alibaba Group Holding Limited
AU-2019248525-A1,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
CN-108830606-B,"Innovation Advanced Technology Co., Ltd.",30/05/2018,CN,
AU-2019204725-A1,"Advanced New Technologies Co., Ltd.",29/03/2019,AU,Advanced New Technologies Co
JP-2021507556-A,"Alibaba Group Holding Limited ALIBABA GROUP HOLDING Limited, Alibaba Group Holding Limited",03/04/2018,JP,Alibaba Group Holding Limited
WO-2019195072-A1,Alibaba Group Holding Limited,03/04/2018,WO,Alibaba Group Holding Limited
KR-20200074996-A,Alibaba Group Holding Limited,03/04/2018,KR,Alibaba Group Holding Limited
TW-202105276-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",15/07/2019,TW,
EP-3610624-A2,Alibaba Group Holding Limited,29/03/2019,EP,Alibaba Group Holding Limited
EP-3701706-A1,Alibaba Group Holding Limited,31/05/2018,EP,Alibaba Group Holding Limited
KR-20200116013-A,Alibaba Group Holding Limited,29/03/2019,KR,Alibaba Group Holding Limited
JP-2020527298-A,"Alibaba Group Holding Limited ALIBABA GROUP HOLDING Limited, Alibaba Group Holding Limited",29/03/2019,JP,Alibaba Group Holding Limited
WO-2019231954-A1,Alibaba Group Holding Limited,31/05/2018,WO,Alibaba Group Holding Limited
CA-3087297-A1,"Alibaba Group Holding Limited, Guojun Ye, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/06/2018,CA,Advanced New Technologies Co
EP-3815292-A1,"Advanced New Technologies Co., Ltd.",14/12/2018,EP,Advanced New Technologies Co
AU-2019295815-A1,"Advanced New Technologies Co., Ltd.",29/06/2018,AU,Advanced New Technologies Co
WO-2020123160-A1,Alibaba Group Holding Limited,14/12/2018,WO,Alibaba Group Holding Limited
KR-20200089749-A,Alibaba Group Holding Limited,29/06/2018,KR,Alibaba Group Holding Limited
BR-112019008000-B1,"Advanced New Technologies Co., Ltd",16/11/2018,BR,Advanced New Technologies Co
CA-3084019-A1,"Alibaba Group Holding Limited, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/02/2018,CA,Advanced New Technologies Co
CA-3061808-A1,"Alibaba Group Holding Limited, Changzheng Wei, Ying Yan, Boran Zhao, xuyang song, huabing du, Advantageous New Technologies Co., LTD., Advanced New TECH NOLOGIES Co., LTD.",26/04/2019,CA,Alibaba Group Holding Limited
CA-3084071-A1,"Alibaba Group Holding Limited, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/02/2018,CA,Advanced New Technologies Co
CA-3084070-A1,"Alibaba Group Holding Limited, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/02/2018,CA,Advanced New Technologies Co
CA-3057385-A1,"Alibaba Group Holding Limited, Long Cheng, Yanpeng LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",01/03/2019,CA,Advanced New Technologies Co
AU-2018347192-A1,"Advanced New Technologies Co., Ltd.",16/11/2018,AU,Advanced New Technologies Co
CA-3052884-A1,"Alibaba Group Holding Limited, Ning Xia, Guilu XIE, Fuxi DENG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/12/2018,CA,Advanced New Technologies Co
CA-3042470-A1,"Alibaba Group Holding Limited, Shifeng Wang, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",31/05/2017,CA,Advanced New Technologies Co
CA-3041188-A1,"Alibaba Group Holding Limited, Kailai SHAO, Xuming LU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",30/11/2018,CA,Advanced New Technologies Co
CA-3048741-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
CA-3054840-A1,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",24/03/2017,CA,Advanced New Technologies Co
CA-3048737-A1,"Alibaba Group Holding Limited, Yi Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
AU-2018243075-A1,"Advanced New Technologies Co., Ltd.",28/03/2017,AU,Advanced New Technologies Co
AU-2018240272-A1,"Advanced New Technologies Co., Ltd.",24/03/2017,AU,Advanced New Technologies Co
CA-3088949-A1,"Hao Wu, Alibaba Group Holding Limited, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/03/2017,CA,Advanced New Technologies Co
CA-3053938-A1,"Alibaba Group Holding Limited, Hao Wu, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/03/2017,CA,Advanced New Technologies Co
AU-2018246109-A1,"Advanced New Technologies Co., Ltd.",29/03/2017,AU,Advanced New Technologies Co
CA-3057331-A1,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
AU-2018222076-A1,"Advanced New Technologies Co., Ltd.",17/02/2017,AU,Advanced New Technologies Co
CA-3051025-A1,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",17/02/2017,CA,Advanced New Technologies Co
CA-3084015-A1,"Alibaba Group Holding Limited, Danqing HU, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",19/01/2018,CA,Advanced New Technologies Co
BR-112019016423-B1,"Advanced New Technologies Co., Ltd",17/02/2017,BR,Advanced New Technologies Co
AU-2019204054-A1,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
CA-3045571-A1,"Alibaba Group Holding Limited, Danqing HU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/05/2018,CA,Advanced New Technologies Co
CA-3034034-A1,"Alibaba Group Holding Limited, Yi Li, Zunkui ZHAO, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",19/08/2016,CA,Advanced New Technologies Co
CA-3041220-A1,"Alibaba Group Holding Limited, Yixiang Zhang, Shubo LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/11/2018,CA,Advanced New Technologies Co
CA-3060791-C,"Alibaba Group Holding Limited, zhiyuan feng, yanpeng Li, Long Cheng, Advantageous New TechNologies Co., LTD., Advanced New Technologies Co., LTD.",08/04/2019,CA,Advanced New Technologies Co
AU-2019204052-A1,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
CA-3045725-A1,"Alibaba Group Holding Limited, Danqing HU, Sen Lin, Junliang Zhang, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/05/2018,CA,Advanced New Technologies Co
AU-2019203859-A1,"Advanced New Technologies Co., Ltd.",14/03/2019,AU,Advanced New Technologies Co
CA-3084016-A1,"Alibaba Group Holding Limited, Danqing HU, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",19/01/2018,CA,Advanced New Technologies Co
CA-3057396-A1,"Alibaba Group Holding Limited, Long Cheng, Yanpeng LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/03/2019,CA,Advanced New Technologies Co
CA-3055108-A1,"Alibaba Group Holding Limited, Guilu XIE, Ning Xia, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2019,CA,Advanced New Technologies Co
BR-112019013367-B1,"Advanced New Technologies Co., Ltd.",28/04/2017,BR,Advanced New Technologies Co
CA-3039818-A1,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",08/03/2017,CA,Advanced New Technologies Co
AU-2018221097-A1,"Advanced New Technologies Co., Ltd.",17/02/2017,AU,Advanced New Technologies Co
CA-3051065-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",17/02/2017,CA,Advanced New Technologies Co
CN-113222574-A,"Alipay (Hangzhou) Information Technology Co., Ltd., Ant Blockchain Technology (Shanghai) Co., Ltd.",11/05/2021,CN,Alipay (Hangzhou) Information Technology
CA-3087237-A1,"Alibaba Group Holding Limited, Guofei Jiang, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",31/05/2018,CA,Advanced New Technologies Co
CA-3052348-A1,"Alibaba Group Holding Limited, Ning Xia, Guilu XIE, Fuxi DENG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/12/2018,CA,Advanced New Technologies Co
CA-3060101-C,"Alibaba Group Holding Limited, Hong Lv, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",26/04/2019,CA,Advanced New Technologies Co
TW-202107458-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
EP-3937046-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",08/07/2020,EP,Alipay (Hangzhou) Information Technology
EP-3937422-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",08/07/2020,EP,Alipay (Hangzhou) Information Technology
TW-202113645-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",30/05/2019,TW,
TW-202042134-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",14/12/2018,TW,
PH-12020550723-A1,Advanced New Technologies Co Ltd,03/04/2018,PH,Advanced New Technologies Co
EP-3701459-A1,Alibaba Group Holding Limited,10/05/2018,EP,Alibaba Group Holding Limited
PH-12020550743-A1,Advanced New Technologies Co Ltd,27/06/2018,PH,Advanced New Technologies Co
PH-12020550743-B1,Advanced New Technologies Co Ltd,27/06/2018,PH,Advanced New Technologies Co
TW-202107300-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
PH-12020550721-A1,Advanced New Technologies Co Ltd,27/02/2018,PH,Advanced New Technologies Co
TW-I737107-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",15/04/2019,TW,
PH-12019502304-A1,Advanced New Technologies Co Ltd,25/05/2017,PH,Advanced New Technologies Co
EP-3859571-A1,"Advanced New Technologies Co., Ltd.",29/03/2019,EP,Advanced New Technologies Co
WO-2020199744-A1,"Innovation Advanced Technology Co., Ltd.",29/03/2019,WO,
WO-2021017440-A1,"Innovation Advanced Technology Co., Ltd.",26/07/2019,WO,
TW-I715217-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",13/12/2018,TW,
EP-3610606-A2,Alibaba Group Holding Limited,29/03/2019,EP,Alibaba Group Holding Limited
CN-111480157-A,"Alibaba Group Holding Co., Ltd.",05/09/2019,CN,
JP-2019160316-A,"International Business Machine Corporation Internature Business MachinsS Corporation, International Business Maschines Corporation, International Business Machine Machine Issue",15/03/2018,JP,
PH-12019501538-B1,Advanced New Technologies Co Ltd,28/03/2017,PH,Advanced New Technologies Co
EP-3776249-A1,"Advanced New Technologies Co., Ltd.",27/07/2018,EP,Advanced New Technologies Co
TW-I709319-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",14/12/2018,TW,
AU-2019222730-A1,"Advanced New Technologies Co., Ltd.",14/02/2018,AU,Advanced New Technologies Co
AU-2018347199-A1,"Advanced New Technologies Co., Ltd.",13/12/2018,AU,Advanced New Technologies Co
TW-202105299-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",15/07/2019,TW,
WO-2021026741-A1,"Advanced New Technologies Co., Ltd.",12/08/2019,WO,Advanced New Technologies Co
AU-2019265827-A1,"Advanced New Technologies Co., Ltd.",10/05/2018,AU,Advanced New Technologies Co
CA-3084021-A1,"Alibaba Group Holding Limited, Xinying YANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",10/05/2018,CA,Advanced New Technologies Co
AU-2018347205-A1,"Advanced New Technologies Co., Ltd.",28/12/2018,AU,Advanced New Technologies Co
AU-2019221567-A1,"Advanced New Technologies Co., Ltd.",14/02/2018,AU,Advanced New Technologies Co
AU-2019221574-A1,"Advanced New Technologies Co., Ltd.",14/02/2018,AU,Advanced New Technologies Co
EP-3725031-A1,Nchain Holdings Limited,15/12/2017,EP,nChain Holdings Limited
CA-3083803-A1,"Alibaba Group Holding Limited, Danqing HU, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",19/01/2018,CA,Advanced New Technologies Co
PH-12020550729-A1,Advanced New Technologies Co Ltd,03/04/2018,PH,Advanced New Technologies Co
EP-3563329-A2,Alibaba Group Holding Limited,13/12/2018,EP,Alibaba Group Holding Limited
EP-3799684-A2,"Alipay (Hangzhou) Information Technology Co., Ltd.",13/03/2020,EP,Alipay (Hangzhou) Information Technology
TW-202107455-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
BR-112019016290-A2,"Advanced New Technologies Co., Ltd.",28/12/2018,BR,Advanced New Technologies Co
EP-3566391-A2,Alibaba Group Holding Limited,28/12/2018,EP,Alibaba Group Holding Limited
TW-I733063-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/05/2018,TW,
EP-3635607-A1,Nchain Holdings Limited,07/06/2017,EP,nChain Holdings Limited
EP-3635608-A1,Nchain Holdings Limited,07/06/2017,EP,nChain Holdings Limited
EP-3673608-A1,"Advanced New Technologies Co., Ltd.",29/09/2017,EP,Advanced New Technologies Co
EP-3639468-A1,Nchain Holdings Limited,14/06/2017,EP,nChain Holdings Limited
AU-2018278316-A1,"Advanced New Technologies Co., Ltd.",31/05/2017,AU,Advanced New Technologies Co
EP-3520052-A1,Alibaba Group Holding Limited,31/05/2017,EP,Alibaba Group Holding Limited
EP-3610437-A1,Nchain Holdings Limited,11/04/2017,EP,nChain Holdings Limited
EP-3610436-A1,Nchain Holdings Limited,11/04/2017,EP,nChain Holdings Limited
EP-3602388-A1,Alibaba Group Holding Limited,26/07/2017,EP,Alibaba Group Holding Limited
EP-3777026-A1,"Advanced New Technologies Co., Ltd.",27/07/2018,EP,Advanced New Technologies Co
AU-2018348329-A1,"Advanced New Technologies Co., Ltd.",30/11/2018,AU,Advanced New Technologies Co
EP-3602959-A1,Alibaba Group Holding Limited,26/07/2017,EP,Alibaba Group Holding Limited
EP-3549324-A2,Alibaba Group Holding Limited,16/11/2018,EP,Alibaba Group Holding Limited
MY-185529-A,Advanced New Technologies Co Ltd,26/07/2017,MY,Advanced New Technologies Co
EP-3602453-A1,Alibaba Group Holding Limited,24/03/2017,EP,Alibaba Group Holding Limited
EP-3542494-A2,Alibaba Group Holding Limited,29/12/2018,EP,Alibaba Group Holding Limited
EP-3607516-A1,Nchain Holdings Limited,07/04/2017,EP,nChain Holdings Limited
EP-3568968-A1,Alibaba Group Holding Limited,29/03/2017,EP,Alibaba Group Holding Limited
EP-3631719-A1,Nchain Holdings Limited,26/05/2017,EP,nChain Holdings Limited
EP-3631720-A1,Nchain Holdings Limited,26/05/2017,EP,nChain Holdings Limited
EP-3631721-A1,Nchain Holdings Limited,26/05/2017,EP,nChain Holdings Limited
AU-2018243625-A1,"Advanced New Technologies Co., Ltd.",28/03/2017,AU,Advanced New Technologies Co
EP-3602454-A1,Alibaba Group Holding Limited,28/03/2017,EP,Alibaba Group Holding Limited
EP-3571825-A2,Alibaba Group Holding Limited,21/12/2018,EP,Alibaba Group Holding Limited
MY-188829-A,Advanced New Technologies Co Ltd,24/05/2017,MY,Advanced New Technologies Co
EP-3888299-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888294-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888293-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888296-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888300-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888298-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888295-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3888297-A1,Nchain Holdings Limited,27/11/2018,EP,nChain Holdings Limited
EP-3552366-A2,Alibaba Group Holding Limited,30/11/2018,EP,Alibaba Group Holding Limited
AU-2019210045-A1,"Advanced New Technologies Co., Ltd.",19/01/2018,AU,Advanced New Technologies Co
EP-3707852-A1,Nchain Holdings Limited,09/11/2017,EP,nChain Holdings Limited
EP-3707871-A1,Nchain Holdings Limited,09/11/2017,EP,nChain Holdings Limited
MY-196252-A,Advanced New Technologies Co Ltd,28/03/2017,MY,Advanced New Technologies Co
PH-12020550701-A1,Advanced New Technologies Co Ltd,14/02/2018,PH,Advanced New Technologies Co
EP-3669281-A2,Alibaba Group Holding Limited,11/07/2019,EP,Alibaba Group Holding Limited
PH-12019500878-B1,Advanced New Technologies Co Ltd,16/11/2018,PH,Advanced New Technologies Co
EP-3635606-A1,Nchain Holdings Limited,09/06/2017,EP,nChain Holdings Limited
EP-3643000-A1,Nchain Holdings Limited,19/06/2017,EP,nChain Holdings Limited
EP-3961376-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",31/08/2020,EP,Alipay (Hangzhou) Information Technology
EP-3937043-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",08/07/2020,EP,Alipay (Hangzhou) Information Technology
ES-2875849-T3,Advanced New Technologies Co Ltd,22/05/2017,ES,Advanced New Technologies Co
PH-12020550716-A1,Advanced New Technologies Co Ltd,14/02/2018,PH,Advanced New Technologies Co
EP-3549325-A2,Alibaba Group Holding Limited,16/11/2018,EP,Alibaba Group Holding Limited
WO-2021042809-A1,"Innovation Advanced Technology Co., Ltd.",05/09/2019,WO,
EP-3533175-A1,Nchain Holdings Limited,25/10/2016,EP,nChain Holdings Limited
EP-3533174-A1,Nchain Holdings Limited,25/10/2016,EP,nChain Holdings Limited
EP-3631726-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3631728-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3631725-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3631727-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3631723-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3631724-A1,Nchain Holdings Limited,22/05/2017,EP,nChain Holdings Limited
EP-3814946-A1,"Advanced New Technologies Co., Ltd.",31/10/2018,EP,Advanced New Technologies Co
EP-3639467-A1,Nchain Holdings Limited,13/06/2017,EP,nChain Holdings Limited
EP-3701674-A1,Alibaba Group Holding Limited,29/06/2018,EP,Alibaba Group Holding Limited
TW-I723783-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
EP-3602447-A1,Alibaba Group Holding Limited,29/05/2018,EP,Alibaba Group Holding Limited
AU-2018347203-A1,"Advanced New Technologies Co., Ltd.",28/12/2018,AU,Advanced New Technologies Co
CA-3041223-C,"Alibaba Group Holding Limited, Kailai SHAO, Xuming LU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/11/2018,CA,Advanced New Technologies Co
EP-3491616-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
AU-2017312177-A1,"Advanced New Technologies Co., Ltd.",19/08/2016,AU,Advanced New Technologies Co
EP-3610368-A1,Nchain Holdings Limited,10/04/2017,EP,nChain Holdings Limited
EP-3491599-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
EP-3491600-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
EP-3491598-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
PH-12020550730-A1,Advanced New Technologies Co Ltd,19/01/2018,PH,Advanced New Technologies Co
EP-3449449-A1,Nchain Holdings Limited,29/04/2016,EP,nChain Holdings Limited
EP-3449446-A1,Nchain Holdings Limited,29/04/2016,EP,nChain Holdings Limited
EP-3571653-A2,Alibaba Group Holding Limited,28/12/2018,EP,Alibaba Group Holding Limited
EP-3676778-A1,Nchain Holdings Limited,29/08/2017,EP,nChain Holdings Limited
EP-3676780-A1,Nchain Holdings Limited,29/08/2017,EP,nChain Holdings Limited
EP-3669315-A1,Nchain Holdings Limited,15/08/2017,EP,nChain Holdings Limited
EP-3669314-A1,Nchain Holdings Limited,15/08/2017,EP,nChain Holdings Limited
EP-3443530-A1,Nchain Holdings Limited,11/04/2016,EP,nChain Holdings Limited
MY-184117-A,Advanced New Technologies Co Ltd,19/08/2016,MY,Advanced New Technologies Co
TW-I723357-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/10/2018,TW,
EP-3449450-A1,Nchain Holdings Limited,29/04/2016,EP,nChain Holdings Limited
EP-3449452-A1,Nchain Holdings Limited,29/04/2016,EP,nChain Holdings Limited
EP-3449451-A1,Nchain Holdings Limited,29/04/2016,EP,nChain Holdings Limited
EP-3433814-A1,Nchain Holdings Limited,24/03/2016,EP,nChain Holdings Limited
EP-3532924-A1,Nchain Holdings Limited,28/10/2016,EP,nChain Holdings Limited
TW-I709055-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",27/07/2018,TW,
EP-3701458-A1,Alibaba Group Holding Limited,10/05/2018,EP,Alibaba Group Holding Limited
AU-2021201911-A1,"Advanced New Technologies Co., Ltd.",14/03/2019,AU,Advanced New Technologies Co
EP-3420507-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3420513-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3652884-A2,Alibaba Group Holding Limited,27/11/2018,EP,Alibaba Group Holding Limited
CA-3048740-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
EP-3420668-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3724806-A1,Nchain Holdings Limited,13/12/2017,EP,nChain Holdings Limited
EP-3850569-A1,Nchain Holdings Limited,22/09/2017,EP,nChain Holdings Limited
EP-3685331-A1,Nchain Holdings Limited,22/09/2017,EP,nChain Holdings Limited
EP-3625745-A1,Nchain Holdings Limited,15/05/2017,EP,nChain Holdings Limited
TW-202101198-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/03/2019,TW,
EP-3420508-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3602446-A1,Alibaba Group Holding Limited,29/05/2018,EP,Alibaba Group Holding Limited
EP-3612930-A2,Alibaba Group Holding Limited,26/03/2019,EP,Alibaba Group Holding Limited
EP-3596613-A2,Alibaba Group Holding Limited,14/03/2019,EP,Alibaba Group Holding Limited
EP-3910576-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",15/05/2020,EP,Alipay (Hangzhou) Information Technology
EP-3725029-A1,Nchain Holdings Limited,15/12/2017,EP,nChain Holdings Limited
WO-2021042811-A1,"Innovation Advanced Technology Co., Ltd.",05/09/2019,WO,
EP-3799635-A2,"Alipay (Hangzhou) Information Technology Co., Ltd.",08/11/2019,EP,Alipay (Hangzhou) Information Technology
EP-3799637-A2,"Alipay (Hangzhou) Information Technology Co., Ltd.",08/11/2019,EP,Alipay (Hangzhou) Information Technology
EP-3857373-A1,"Advanced New Technologies Co., Ltd.",29/03/2019,EP,Advanced New Technologies Co
WO-2020220761-A1,"Innovation Advanced Technology Co., Ltd.",29/04/2019,WO,
WO-2021017429-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
EP-3811556-A1,"Advanced New Technologies Co., Ltd.",30/08/2018,EP,Advanced New Technologies Co
EP-3547168-A1,Alibaba Group Holding Limited,28/03/2017,EP,Alibaba Group Holding Limited
EP-3811565-A1,"Advanced New Technologies Co., Ltd.",26/10/2018,EP,Advanced New Technologies Co
AU-2019204061-A1,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
EP-3593308-A1,Alibaba Group Holding Limited,29/05/2018,EP,Alibaba Group Holding Limited
EP-3794767-A1,Nchain Holdings Limited,14/05/2018,EP,nChain Holdings Limited
EP-3794768-A1,Nchain Holdings Limited,14/05/2018,EP,nChain Holdings Limited
TW-I729880-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",11/09/2019,TW,
EP-3794766-A1,Nchain Holdings Limited,14/05/2018,EP,nChain Holdings Limited
EP-3794765-A1,Nchain Holdings Limited,14/05/2018,EP,nChain Holdings Limited
EP-3619665-A2,Alibaba Group Holding Limited,03/04/2019,EP,Alibaba Group Holding Limited
EP-3779815-A1,"Advanced New Technologies Co., Ltd.",27/07/2018,EP,Advanced New Technologies Co
PH-12019501638-B1,Advanced New Technologies Co Ltd,14/07/2017,PH,Advanced New Technologies Co
TW-I733349-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
CA-3041168-A1,"Alibaba Group Holding Limited, Zheng Liu, Lichun Li, Huazhong WANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",07/11/2018,CA,Advanced New Technologies Co
TW-I753346-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",23/04/2019,TW,
AU-2018348336-A1,"Advanced New Technologies Co., Ltd.",13/12/2018,AU,Advanced New Technologies Co
AU-2019209559-A1,"Advanced New Technologies Co., Ltd.",19/01/2018,AU,Advanced New Technologies Co
TW-I709112-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/05/2018,TW,
TW-I721552-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",28/11/2018,TW,
EP-3701701-A2,Alibaba Group Holding Limited,05/06/2019,EP,Alibaba Group Holding Limited
CA-3061427-A1,"Alibaba Group Holding Limited, Changzheng Wei, Ying Yan, Boran Zhao, xuyang song, huabing du, Advantageous New Technologies Co., LTD., Advanced New TECH NOLOGIES Co., LTD.",03/04/2019,CA,Alibaba Group Holding Limited
CA-3053208-A1,"Alibaba Group Holding Limited, Peng Lin, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",13/12/2018,CA,Advanced New Technologies Co
TW-202046223-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/05/2019,TW,
EP-3639469-A1,Nchain Holdings Limited,14/06/2017,EP,nChain Holdings Limited
EP-3799642-A2,"Alipay (Hangzhou) Information Technology Co., Ltd.",14/02/2020,EP,Alipay (Hangzhou) Information Technology
CA-3084018-A1,"Alibaba Group Holding Limited, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/02/2018,CA,Advanced New Technologies Co
KR-20210081444-A,Advanced New Technology CSO.,28/04/2017,KR,
EP-3607697-A1,Alibaba Group Holding Limited,26/07/2017,EP,Alibaba Group Holding Limited
EP-3583762-A1,Alibaba Group Holding Limited,26/07/2017,EP,Alibaba Group Holding Limited
